filename	mictype	roomsize	distance
crisp_phase3/D2_phase3_large_close/timit/data/TRAIN/DR1/FCJF0/SX307.WAV	D2	large	0.02m
crisp_phase3/D5_phase3_mid_3m/timit/data/TRAIN/DR1/MDAC0/SI1837.WAV	D5	mid	3m
crisp_phase3/M1_phase3_large_7m/timit/data/TRAIN/DR1/FDAW0/SX326.WAV	M1	large	7m
Mobile_Recording/phase3/Mi/large_1m/305.wav	Mi	large	1m
crisp_phase3/M1_phase3_mid_3m/timit/data/TRAIN/DR1/MCPM0/SI1194.WAV	M1	mid	3m
Mobile_Recording/phase3/Samsung/large_close/435.wav	Samsung	large	0.02m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/MGRL0/SA2.WAV	C1	large	1m
Mobile_Recording/phase3/Samsung/large_1m/315.wav	Samsung	large	1m
crisp_phase3/D2_phase3_large_1m/timit/data/TRAIN/DR1/MCPM0/SX24.WAV	D2	large	1m
Mobile_Recording/phase3/LG/large_3m/175.wav	LG	large	3m
Mobile_Recording/phase3/Mi/large_1m/10.wav	Mi	large	1m
crisp_phase3/C2_phase3_large_3m/timit/data/TRAIN/DR1/FECD0/SX428.WAV	C2	large	3m
crisp_phase3/M1_phase3_large_7m/timit/data/TRAIN/DR1/MDPK0/SX333.WAV	M1	large	7m
crisp_phase3/D2_phase3_small_3m/timit/data/TRAIN/DR1/FETB0/SX428.WAV	D2	small	3m
Mobile_Recording/phase3/Moto/large_1m/430.wav	Moto	large	1m
Mobile_Recording/phase3/Moto/small_3m/46.wav	Moto	small	3m
crisp_phase3/D5_phase3_small_1m/timit/data/TRAIN/DR1/FCJF0/SI1657.WAV	D5	small	1m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/FDML0/SA1.WAV	M1	large	0.02m
Mobile_Recording/phase3/Samsung/large_close/210.wav	Samsung	large	0.02m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/FDAW0/SI2036.WAV	M1	large	3m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/FDAW0/SA2.WAV	M1	large	3m
Mobile_Recording/phase3/Samsung/large_close/70.wav	Samsung	large	0.02m
Mobile_Recording/phase3/Mi/large_3m/445.wav	Mi	large	3m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/MDPK0/SI552.WAV	C1	large	5m
crisp_phase3/C2_phase3_large_5m/timit/data/TRAIN/DR1/MEDR0/SI1374.WAV	C2	large	5m
crisp_phase3/C1_phase3_large_3m/timit/data/TRAIN/DR1/MDPK0/SX423.WAV	C1	large	3m
crisp_phase3/C1_phase3_large_3m/timit/data/TRAIN/DR1/MCPM0/SX24.WAV	C1	large	3m
crisp_phase3/M1_phase3_large_7m/timit/data/TRAIN/DR1/MDAC0/SX451.WAV	M1	large	7m
Mobile_Recording/phase3/Samsung/large_3m/305.wav	Samsung	large	3m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/FDML0/SX249.WAV	D5	large	7m
crisp_phase3/M1_phase3_large_1m/timit/data/TRAIN/DR1/FCJF0/SA2.WAV	M1	large	1m
Mobile_Recording/phase3/LG/med_3m/435.wav	LG	med	3m
Mobile_Recording/phase3/Mi/large_1m/300.wav	Mi	large	1m
crisp_phase3/D2_phase3_small_3m/timit/data/TRAIN/DR1/FDML0/SI2075.WAV	D2	small	3m
Mobile_Recording/phase3/Samsung/med_1m/305.wav	Samsung	med	1m
crisp_phase3/D2_phase3_mid_1m/timit/data/TRAIN/DR1/MDPK0/SI1053.WAV	D2	mid	1m
crisp_phase3/D5_phase3_small_1m/timit/data/TRAIN/DR1/MCPM0/SX114.WAV	D5	small	1m
Mobile_Recording/phase3/Mi/large_3m/110.wav	Mi	large	3m
Mobile_Recording/phase3/Mi/large_1m/430.wav	Mi	large	1m
Mobile_Recording/phase3/LG/small_3m/74.wav	LG	small	3m
crisp_phase3/D5_phase3_large_9m/timit/data/TRAIN/DR1/FECD0/SI788.WAV	D5	large	9m
crisp_phase3/C1_phase3_large_3m/timit/data/TRAIN/DR1/MDAC0/SX91.WAV	C1	large	3m
crisp_phase3/C2_phase3_mid_5m/timit/data/TRAIN/DR1/MGRL0/SI2127.WAV	C2	mid	5m
Mobile_Recording/phase3/Samsung/small_1m/380.wav	Samsung	small	1m
Mobile_Recording/phase3/Samsung/small_1m/205.wav	Samsung	small	1m
Mobile_Recording/phase3/Mi/large_3m/455.wav	Mi	large	3m
crisp_phase3/C2_phase3_large_9m/timit/data/TRAIN/DR1/FDML0/SX249.WAV	C2	large	9m
crisp_phase3/C1_phase3_mid_3m/timit/data/TRAIN/DR1/FETB0/SA2.WAV	C1	mid	3m
Mobile_Recording/phase3/LG/med_1m/480.wav	LG	med	1m
Mobile_Recording/phase3/Moto/med_1m/235.wav	Moto	med	1m
Mobile_Recording/phase3/Moto/large_3m/560.wav	Moto	large	3m
crisp_phase3/M1_phase3_mid_3m/timit/data/TRAIN/DR1/MDAC0/SX361.WAV	M1	mid	3m
Mobile_Recording/phase3/Moto/med_3m/285.wav	Moto	med	3m
Mobile_Recording/phase3/Moto/med_1m/75.wav	Moto	med	1m
crisp_phase3/M1_phase3_large_5m/timit/data/TRAIN/DR1/FDML0/SI2075.WAV	M1	large	5m
Mobile_Recording/phase3/Mi/med_5m/95.wav	Mi	med	5m
crisp_phase3/M1_phase3_large_5m/timit/data/TRAIN/DR1/FCJF0/SI1027.WAV	M1	large	5m
crisp_phase3/C2_phase3_mid_5m/timit/data/TRAIN/DR1/MDAC0/SA1.WAV	C2	mid	5m
crisp_phase3/D5_phase3_small_1m/timit/data/TRAIN/DR1/FDAW0/SI1406.WAV	D5	small	1m
crisp_phase3/C1_phase3_large_7m/timit/data/TRAIN/DR1/FETB0/SX248.WAV	C1	large	7m
Mobile_Recording/phase3/LG/med_5m/565.wav	LG	med	5m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/MEDR0/SX114.WAV	M1	large	3m
crisp_phase3/D2_phase3_mid_1m/timit/data/TRAIN/DR1/FECD0/SX68.WAV	D2	mid	1m
crisp_phase3/C2_phase3_large_1m/timit/data/TRAIN/DR1/MDAC0/SA1.WAV	C2	large	1m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/FETB0/SX68.WAV	C1	large	1m
Mobile_Recording/phase3/Mi/small_1m/235.wav	Mi	small	1m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/FDAW0/SI1271.WAV	M1	large	3m
crisp_phase3/C2_phase3_large_1m/timit/data/TRAIN/DR1/FDAW0/SI1271.WAV	C2	large	1m
Mobile_Recording/phase3/Samsung/med_1m/380.wav	Samsung	med	1m
Mobile_Recording/phase3/Samsung/med_1m/480.wav	Samsung	med	1m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/FDML0/SA2.WAV	M1	mid	1m
Mobile_Recording/phase3/LG/large_1m/205.wav	LG	large	1m
Mobile_Recording/phase3/Mi/large_close/205.wav	Mi	large	0.02m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/FCJF0/SX217.WAV	M1	mid	1m
crisp_phase3/C2_phase3_large_3m/timit/data/TRAIN/DR1/FDML0/SI2075.WAV	C2	large	3m
crisp_phase3/D5_phase3_large_close/timit/data/TRAIN/DR1/FETB0/SI1778.WAV	D5	large	0.02m
crisp_phase3/C1_phase3_mid_3m/timit/data/TRAIN/DR1/FECD0/SI2048.WAV	C1	mid	3m
crisp_phase3/C1_phase3_large_close/timit/data/TRAIN/DR1/MGRL0/SX147.WAV	C1	large	0.02m
Mobile_Recording/phase3/Samsung/large_3m/130.wav	Samsung	large	3m
crisp_phase3/M1_phase3_mid_3m/timit/data/TRAIN/DR1/FCJF0/SX127.WAV	M1	mid	3m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/MDAC0/SA1.WAV	D5	large	7m
crisp_phase3/D2_phase3_mid_1m/timit/data/TRAIN/DR1/FETB0/SI518.WAV	D2	mid	1m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/MDPK0/SI1053.WAV	M1	mid	1m
crisp_phase3/C2_phase3_mid_3m/timit/data/TRAIN/DR1/FDAW0/SX326.WAV	C2	mid	3m
Mobile_Recording/phase3/Samsung/med_3m/200.wav	Samsung	med	3m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/MCPM0/SA2.WAV	M1	small	1m
crisp_phase3/C2_phase3_large_1m/timit/data/TRAIN/DR1/MGRL0/SX57.WAV	C2	large	1m
crisp_phase3/D5_phase3_large_1m/timit/data/TRAIN/DR1/FETB0/SX158.WAV	D5	large	1m
Mobile_Recording/phase3/Mi/small_1m/275.wav	Mi	small	1m
crisp_phase3/C2_phase3_large_1m/timit/data/TRAIN/DR1/MDAC0/SA2.WAV	C2	large	1m
crisp_phase3/C2_phase3_large_7m/timit/data/TRAIN/DR1/MGRL0/SX327.WAV	C2	large	7m
crisp_phase3/C2_phase3_mid_3m/timit/data/TRAIN/DR1/FDAW0/SX416.WAV	C2	mid	3m
crisp_phase3/D5_phase3_large_5m/timit/data/TRAIN/DR1/FETB0/SX338.WAV	D5	large	5m
crisp_phase3/M1_phase3_large_5m/timit/data/TRAIN/DR1/MEDR0/SA2.WAV	M1	large	5m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/FECD0/SI1418.WAV	C2	small	3m
crisp_phase3/C1_phase3_large_3m/timit/data/TRAIN/DR1/MDPK0/SX333.WAV	C1	large	3m
Mobile_Recording/phase3/Samsung/large_3m/200.wav	Samsung	large	3m
Mobile_Recording/phase3/Mi/small_1m/440.wav	Mi	small	1m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/FCJF0/SX127.WAV	M1	small	1m
Mobile_Recording/phase3/Moto/small_3m/194.wav	Moto	small	3m
crisp_phase3/C1_phase3_small_3m/timit/data/TRAIN/DR1/MDAC0/SX271.WAV	C1	small	3m
crisp_phase3/C1_phase3_mid_1m/timit/data/TRAIN/DR1/FDML0/SI1149.WAV	C1	mid	1m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/MEDR0/SX114.WAV	C1	large	5m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/MGRL0/SI1497.WAV	M1	small	1m
Mobile_Recording/phase3/Mi/small_3m/208.wav	Mi	small	3m
Mobile_Recording/phase3/Moto/small_3m/58.wav	Moto	small	3m
Mobile_Recording/phase3/Moto/large_close/120.wav	Moto	large	0.02m
Mobile_Recording/phase3/Samsung/large_3m/315.wav	Samsung	large	3m
Mobile_Recording/phase3/Moto/small_3m/90.wav	Moto	small	3m
Mobile_Recording/phase3/Samsung/med_1m/100.wav	Samsung	med	1m
crisp_phase3/D2_phase3_small_3m/timit/data/TRAIN/DR1/FDAW0/SX236.WAV	D2	small	3m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SI1778.WAV	M1	small	1m
crisp_phase3/C2_phase3_large_9m/timit/data/TRAIN/DR1/MGRL0/SX57.WAV	C2	large	9m
Mobile_Recording/phase3/LG/med_5m/230.wav	LG	med	5m
Mobile_Recording/phase3/Moto/large_close/25.wav	Moto	large	0.02m
crisp_phase3/M1_phase3_large_7m/timit/data/TRAIN/DR1/MCPM0/SI1194.WAV	M1	large	7m
Mobile_Recording/phase3/Moto/large_3m/200.wav	Moto	large	3m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/FDAW0/SA2.WAV	D5	mid	5m
crisp_phase3/C1_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SA2.WAV	C1	small	1m
crisp_phase3/C1_phase3_small_1m/timit/data/TRAIN/DR1/FCJF0/SX307.WAV	C1	small	1m
crisp_phase3/D2_phase3_large_7m/timit/data/TRAIN/DR1/MGRL0/SX237.WAV	D2	large	7m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/MGRL0/SX327.WAV	M1	large	3m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/MDAC0/SI1837.WAV	C1	large	1m
Mobile_Recording/phase3/Samsung/small_3m/80.wav	Samsung	small	3m
Mobile_Recording/phase3/LG/med_1m/600.wav	LG	med	1m
crisp_phase3/C2_phase3_mid_1m/timit/data/TRAIN/DR1/FDAW0/SA1.WAV	C2	mid	1m
Mobile_Recording/phase3/Moto/med_1m/550.wav	Moto	med	1m
Mobile_Recording/phase3/Mi/med_3m/60.wav	Mi	med	3m
Mobile_Recording/phase3/Samsung/med_1m/415.wav	Samsung	med	1m
Mobile_Recording/phase3/Mi/large_3m/215.wav	Mi	large	3m
Mobile_Recording/phase3/Moto/small_3m/148.wav	Moto	small	3m
crisp_phase3/D5_phase3_large_close/timit/data/TRAIN/DR1/FETB0/SI1148.WAV	D5	large	0.02m
crisp_phase3/M1_phase3_large_5m/timit/data/TRAIN/DR1/MDAC0/SX451.WAV	M1	large	5m
crisp_phase3/M1_phase3_mid_3m/timit/data/TRAIN/DR1/MCPM0/SX114.WAV	M1	mid	3m
Mobile_Recording/phase3/Mi/med_1m/155.wav	Mi	med	1m
crisp_phase3/D5_phase3_mid_3m/timit/data/TRAIN/DR1/MCPM0/SI1824.WAV	D5	mid	3m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/MDAC0/SX181.WAV	M1	mid	1m
Mobile_Recording/phase3/LG/large_close/230.wav	LG	large	0.02m
Mobile_Recording/phase3/Mi/med_1m/305.wav	Mi	med	1m
crisp_phase3/C1_phase3_large_3m/timit/data/TRAIN/DR1/FECD0/SA2.WAV	C1	large	3m
crisp_phase3/C1_phase3_large_3m/timit/data/TRAIN/DR1/MDPK0/SX243.WAV	C1	large	3m
crisp_phase3/D5_phase3_large_close/timit/data/TRAIN/DR1/FECD0/SX248.WAV	D5	large	0.02m
Mobile_Recording/phase3/Moto/med_3m/530.wav	Moto	med	3m
Mobile_Recording/phase3/Mi/small_1m/155.wav	Mi	small	1m
crisp_phase3/D5_phase3_large_3m/timit/data/TRAIN/DR1/MCPM0/SX24.WAV	D5	large	3m
crisp_phase3/C1_phase3_small_3m/timit/data/TRAIN/DR1/MDAC0/SA2.WAV	C1	small	3m
Mobile_Recording/phase3/LG/med_3m/235.wav	LG	med	3m
crisp_phase3/D5_phase3_small_3m/timit/data/TRAIN/DR1/FETB0/SX428.WAV	D5	small	3m
Mobile_Recording/phase3/Samsung/large_3m/160.wav	Samsung	large	3m
crisp_phase3/C2_phase3_mid_5m/timit/data/TRAIN/DR1/FDAW0/SI2036.WAV	C2	mid	5m
crisp_phase3/C1_phase3_large_close/timit/data/TRAIN/DR1/MEDR0/SA1.WAV	C1	large	0.02m
crisp_phase3/C1_phase3_small_3m/timit/data/TRAIN/DR1/MDPK0/SA2.WAV	C1	small	3m
Mobile_Recording/phase3/Samsung/large_1m/135.wav	Samsung	large	1m
Mobile_Recording/phase3/Moto/med_3m/230.wav	Moto	med	3m
crisp_phase3/M1_phase3_mid_3m/timit/data/TRAIN/DR1/FCJF0/SI648.WAV	M1	mid	3m
Mobile_Recording/phase3/Mi/med_5m/530.wav	Mi	med	5m
crisp_phase3/M1_phase3_large_1m/timit/data/TRAIN/DR1/MDAC0/SX451.WAV	M1	large	1m
crisp_phase3/C2_phase3_large_1m/timit/data/TRAIN/DR1/MDPK0/SI1053.WAV	C2	large	1m
crisp_phase3/C2_phase3_mid_5m/timit/data/TRAIN/DR1/MDAC0/SX181.WAV	C2	mid	5m
Mobile_Recording/phase3/Samsung/med_3m/190.wav	Samsung	med	3m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/MDPK0/SI1683.WAV	D5	mid	1m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/FDAW0/SA1.WAV	D5	large	7m
crisp_phase3/C2_phase3_large_close/timit/data/TRAIN/DR1/MCPM0/SA2.WAV	C2	large	0.02m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/MCPM0/SI1824.WAV	C2	small	3m
Mobile_Recording/phase3/Samsung/med_5m/75.wav	Samsung	med	5m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/FECD0/SX338.WAV	D5	large	7m
crisp_phase3/D2_phase3_large_1m/timit/data/TRAIN/DR1/FDML0/SX69.WAV	D2	large	1m
Mobile_Recording/phase3/Samsung/large_1m/295.wav	Samsung	large	1m
crisp_phase3/C1_phase3_small_1m/timit/data/TRAIN/DR1/MEDR0/SA2.WAV	C1	small	1m
Mobile_Recording/phase3/Moto/large_1m/200.wav	Moto	large	1m
Mobile_Recording/phase3/Mi/large_close/370.wav	Mi	large	0.02m
crisp_phase3/D2_phase3_large_1m/timit/data/TRAIN/DR1/FCJF0/SI1657.WAV	D2	large	1m
Mobile_Recording/phase3/Samsung/small_3m/30.wav	Samsung	small	3m
crisp_phase3/D2_phase3_small_3m/timit/data/TRAIN/DR1/MGRL0/SA1.WAV	D2	small	3m
Mobile_Recording/phase3/Mi/small_1m/495.wav	Mi	small	1m
Mobile_Recording/phase3/LG/med_3m/245.wav	LG	med	3m
Mobile_Recording/phase3/Moto/med_3m/125.wav	Moto	med	3m
Mobile_Recording/phase3/Samsung/large_1m/105.wav	Samsung	large	1m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/MDPK0/SI1053.WAV	C1	large	1m
crisp_phase3/D2_phase3_large_close/timit/data/TRAIN/DR1/FETB0/SX428.WAV	D2	large	0.02m
Mobile_Recording/phase3/Moto/med_3m/265.wav	Moto	med	3m
crisp_phase3/C2_phase3_large_9m/timit/data/TRAIN/DR1/MEDR0/SX294.WAV	C2	large	9m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/FETB0/SX158.WAV	M1	large	3m
crisp_phase3/D2_phase3_large_1m/timit/data/TRAIN/DR1/MGRL0/SI2127.WAV	D2	large	1m
crisp_phase3/D2_phase3_large_3m/timit/data/TRAIN/DR1/FECD0/SX248.WAV	D2	large	3m
crisp_phase3/D2_phase3_mid_3m/timit/data/TRAIN/DR1/MDAC0/SX91.WAV	D2	mid	3m
crisp_phase3/C2_phase3_large_7m/timit/data/TRAIN/DR1/FDAW0/SI1271.WAV	C2	large	7m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/FECD0/SX68.WAV	D5	mid	1m
Mobile_Recording/phase3/Moto/large_3m/525.wav	Moto	large	3m
Mobile_Recording/phase3/Samsung/large_1m/455.wav	Samsung	large	1m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/MCPM0/SI1824.WAV	C1	large	1m
crisp_phase3/D2_phase3_large_close/timit/data/TRAIN/DR1/MEDR0/SI1374.WAV	D2	large	0.02m
Mobile_Recording/phase3/Samsung/med_1m/595.wav	Samsung	med	1m
crisp_phase3/M1_phase3_small_3m/timit/data/TRAIN/DR1/MDPK0/SA1.WAV	M1	small	3m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/MDAC0/SX271.WAV	D5	mid	5m
Mobile_Recording/phase3/Moto/large_3m/385.wav	Moto	large	3m
Mobile_Recording/phase3/Mi/large_close/455.wav	Mi	large	0.02m
crisp_phase3/D4_phase3_small_1m/timit/data/TRAIN/DR1/FDML0/SI1149.WAV	D4	small	1m
crisp_phase3/C1_phase3_mid_3m/timit/data/TRAIN/DR1/FECD0/SX158.WAV	C1	mid	3m
crisp_phase3/M1_phase3_small_3m/timit/data/TRAIN/DR1/MDAC0/SX181.WAV	M1	small	3m
crisp_phase3/D5_phase3_large_3m/timit/data/TRAIN/DR1/MDPK0/SI1053.WAV	D5	large	3m
crisp_phase3/C2_phase3_mid_1m/timit/data/TRAIN/DR1/FECD0/SX338.WAV	C2	mid	1m
crisp_phase3/C1_phase3_small_3m/timit/data/TRAIN/DR1/MDAC0/SI1261.WAV	C1	small	3m
crisp_phase3/M1_phase3_large_5m/timit/data/TRAIN/DR1/MCPM0/SX294.WAV	M1	large	5m
crisp_phase3/C2_phase3_mid_3m/timit/data/TRAIN/DR1/FDAW0/SI1271.WAV	C2	mid	3m
Mobile_Recording/phase3/Mi/large_1m/555.wav	Mi	large	1m
Mobile_Recording/phase3/Mi/large_close/65.wav	Mi	large	0.02m
Mobile_Recording/phase3/Mi/large_close/95.wav	Mi	large	0.02m
Mobile_Recording/phase3/Moto/med_3m/350.wav	Moto	med	3m
crisp_phase3/C1_phase3_small_1m/timit/data/TRAIN/DR1/MDAC0/SX361.WAV	C1	small	1m
crisp_phase3/C1_phase3_mid_3m/timit/data/TRAIN/DR1/FDAW0/SI2036.WAV	C1	mid	3m
Mobile_Recording/phase3/LG/small_1m/575.wav	LG	small	1m
crisp_phase3/M1_phase3_large_1m/timit/data/TRAIN/DR1/MGRL0/SX237.WAV	M1	large	1m
crisp_phase3/D2_phase3_large_5m/timit/data/TRAIN/DR1/MDAC0/SA2.WAV	D2	large	5m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/FCJF0/SA1.WAV	D1	small	1m
crisp_phase3/D5_phase3_large_1m/timit/data/TRAIN/DR1/MCPM0/SX294.WAV	D5	large	1m
Mobile_Recording/phase3/LG/med_5m/145.wav	LG	med	5m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/FDAW0/SI1271.WAV	D5	large	7m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/MEDR0/SI1374.WAV	M1	large	3m
crisp_phase3/C2_phase3_large_1m/timit/data/TRAIN/DR1/FDML0/SA1.WAV	C2	large	1m
Mobile_Recording/phase3/Moto/med_3m/170.wav	Moto	med	3m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/FECD0/SI2048.WAV	C1	large	5m
crisp_phase3/D2_phase3_large_9m/timit/data/TRAIN/DR1/FDAW0/SX416.WAV	D2	large	9m
Mobile_Recording/phase3/Moto/med_1m/410.wav	Moto	med	1m
crisp_phase3/C2_phase3_mid_1m/timit/data/TRAIN/DR1/FECD0/SX68.WAV	C2	mid	1m
crisp_phase3/C2_phase3_large_5m/timit/data/TRAIN/DR1/FDML0/SX339.WAV	C2	large	5m
crisp_phase3/D5_phase3_large_1m/timit/data/TRAIN/DR1/FDML0/SX69.WAV	D5	large	1m
crisp_phase3/C2_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SA2.WAV	C2	small	1m
crisp_phase3/C1_phase3_small_1m/timit/data/TRAIN/DR1/FDAW0/SA1.WAV	C1	small	1m
Mobile_Recording/phase3/Moto/med_5m/525.wav	Moto	med	5m
Mobile_Recording/phase3/Moto/med_3m/510.wav	Moto	med	3m
crisp_phase3/M1_phase3_mid_3m/timit/data/TRAIN/DR1/FDAW0/SX326.WAV	M1	mid	3m
crisp_phase3/C2_phase3_large_7m/timit/data/TRAIN/DR1/MCPM0/SI1824.WAV	C2	large	7m
Mobile_Recording/phase3/Mi/med_1m/30.wav	Mi	med	1m
crisp_phase3/C2_phase3_mid_1m/timit/data/TRAIN/DR1/MDAC0/SX91.WAV	C2	mid	1m
Mobile_Recording/phase3/Mi/large_3m/185.wav	Mi	large	3m
crisp_phase3/M1_phase3_large_7m/timit/data/TRAIN/DR1/FCJF0/SX397.WAV	M1	large	7m
Mobile_Recording/phase3/Mi/small_1m/185.wav	Mi	small	1m
crisp_phase3/C1_phase3_small_3m/timit/data/TRAIN/DR1/MEDR0/SX204.WAV	C1	small	3m
crisp_phase3/D5_phase3_large_close/timit/data/TRAIN/DR1/MGRL0/SX417.WAV	D5	large	0.02m
crisp_phase3/C2_phase3_mid_1m/timit/data/TRAIN/DR1/FCJF0/SA1.WAV	C2	mid	1m
crisp_phase3/C2_phase3_mid_1m/timit/data/TRAIN/DR1/FDML0/SX159.WAV	C2	mid	1m
crisp_phase3/D2_phase3_large_7m/timit/data/TRAIN/DR1/FETB0/SI518.WAV	D2	large	7m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/MCPM0/SI1194.WAV	C2	small	3m
crisp_phase3/M1_phase3_mid_5m/timit/data/TRAIN/DR1/MGRL0/SI867.WAV	M1	mid	5m
Mobile_Recording/phase3/LG/med_3m/365.wav	LG	med	3m
crisp_phase3/D2_phase3_small_1m/timit/data/TRAIN/DR1/MCPM0/SX384.WAV	D2	small	1m
crisp_phase3/D4_phase3_small_1m/timit/data/TRAIN/DR1/MEDR0/SA1.WAV	D4	small	1m
Mobile_Recording/phase3/Samsung/small_3m/50.wav	Samsung	small	3m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/MGRL0/SA2.WAV	M1	small	1m
crisp_phase3/D2_phase3_small_3m/timit/data/TRAIN/DR1/FCJF0/SA2.WAV	D2	small	3m
Mobile_Recording/phase3/Samsung/small_1m/70.wav	Samsung	small	1m
Mobile_Recording/phase3/Samsung/large_3m/185.wav	Samsung	large	3m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/FDAW0/SX236.WAV	M1	mid	1m
crisp_phase3/D2_phase3_mid_3m/timit/data/TRAIN/DR1/MDPK0/SX243.WAV	D2	mid	3m
crisp_phase3/M1_phase3_large_5m/timit/data/TRAIN/DR1/MEDR0/SX204.WAV	M1	large	5m
Mobile_Recording/phase3/LG/med_3m/65.wav	LG	med	3m
crisp_phase3/C2_phase3_mid_5m/timit/data/TRAIN/DR1/MCPM0/SX204.WAV	C2	mid	5m
Mobile_Recording/phase3/Samsung/med_1m/430.wav	Samsung	med	1m
crisp_phase3/C2_phase3_large_5m/timit/data/TRAIN/DR1/MDPK0/SA1.WAV	C2	large	5m
crisp_phase3/C2_phase3_mid_5m/timit/data/TRAIN/DR1/MCPM0/SX114.WAV	C2	mid	5m
crisp_phase3/D2_phase3_small_1m/timit/data/TRAIN/DR1/FCJF0/SX37.WAV	D2	small	1m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SX428.WAV	M1	small	1m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/FETB0/SX428.WAV	M1	large	0.02m
crisp_phase3/D2_phase3_large_5m/timit/data/TRAIN/DR1/FCJF0/SA2.WAV	D2	large	5m
crisp_phase3/D5_phase3_mid_3m/timit/data/TRAIN/DR1/FDAW0/SX326.WAV	D5	mid	3m
Mobile_Recording/phase3/LG/large_3m/525.wav	LG	large	3m
crisp_phase3/D5_phase3_small_3m/timit/data/TRAIN/DR1/MGRL0/SX237.WAV	D5	small	3m
crisp_phase3/C2_phase3_large_close/timit/data/TRAIN/DR1/MDAC0/SI1261.WAV	C2	large	0.02m
Mobile_Recording/phase3/Samsung/med_1m/205.wav	Samsung	med	1m
crisp_phase3/D2_phase3_large_5m/timit/data/TRAIN/DR1/MGRL0/SX147.WAV	D2	large	5m
crisp_phase3/M1_phase3_large_7m/timit/data/TRAIN/DR1/MDPK0/SI552.WAV	M1	large	7m
crisp_phase3/D5_phase3_large_close/timit/data/TRAIN/DR1/MEDR0/SX384.WAV	D5	large	0.02m
crisp_phase3/D2_phase3_large_7m/timit/data/TRAIN/DR1/FCJF0/SX217.WAV	D2	large	7m
Mobile_Recording/phase3/LG/large_close/60.wav	LG	large	0.02m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/FCJF0/SA1.WAV	M1	mid	1m
Mobile_Recording/phase3/Mi/small_1m/410.wav	Mi	small	1m
Mobile_Recording/phase3/Samsung/med_1m/405.wav	Samsung	med	1m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/MCPM0/SX24.WAV	D5	mid	1m
Mobile_Recording/phase3/Moto/large_close/550.wav	Moto	large	0.02m
Mobile_Recording/phase3/Moto/med_3m/555.wav	Moto	med	3m
